date,value
2022-06-16,48.7
2022-06-17,46.9
2022-06-18,46.5
2022-06-19,44.4
2022-06-20,42.7
2022-06-21,34.2
2022-06-22,27.9
2022-06-23,27.1
2022-06-24,26.1
2022-06-25,25.2
2022-06-26,24
2022-06-27,22.7
2022-06-28,21.8
2022-06-29,12.2
2022-06-30,4.45
2022-07-01,4.44
2022-07-02,4.38
2022-07-03,4.38
2022-07-04,4.38
2022-07-05,4.54
2022-07-06,4.65
2022-07-07,4.45
2022-07-08,4.49
2022-07-09,4.39
2022-07-10,4.24
2022-07-11,4.08
2022-07-12,4.21
2022-07-13,4.36
2022-07-14,4.4
2022-07-15,4.34
2022-07-16,4.3
2022-07-17,4.28
2022-07-18,4.31
2022-07-19,4.18
2022-07-20,4.15
2022-07-21,4.36
2022-07-22,4.55
2022-07-23,4.68
2022-07-24,4.84
2022-07-25,4.91
2022-07-26,4.98
2022-07-27,5
2022-07-28,4.96
2022-07-29,4.79
2022-07-30,4.83
2022-07-31,4.76
2022-08-01,4.84
2022-08-02,5.71
2022-08-03,5.48
2022-08-04,5.59
2022-08-05,5.8
2022-08-06,5.62
2022-08-07,5.61
2022-08-08,6.05
2022-08-09,6.41
2022-08-10,6.11
2022-08-11,6.16
2022-08-12,5.91
2022-08-13,5.71
2022-08-14,5.62
2022-08-15,5.53
2022-08-16,5.43
2022-08-17,5.34
2022-08-18,5.26
2022-08-19,5.2
2022-08-20,5.11
2022-08-21,5.06
2022-08-22,7.2
2022-08-23,9.78
2022-08-24,9.48
2022-08-25,9.31
2022-08-26,13.1
2022-08-27,17.3
2022-08-28,16.5
2022-08-29,15.7
2022-08-30,15.5
2022-08-31,14.8
2022-09-01,12.6
2022-09-02,8.79
2022-09-03,8.74
2022-09-04,8.75
2022-09-05,8.35
2022-09-06,7.4
2022-09-07,5.74
2022-09-08,5.64
2022-09-09,5.58
2022-09-10,5.53
2022-09-11,5.49
2022-09-12,5.58
2022-09-13,5.84
2022-09-14,11
2022-09-15,18.5
2022-09-16,18.2
2022-09-17,17.9
2022-09-18,17.5
2022-09-19,18.8
2022-09-20,19.1
2022-09-21,21.9
2022-09-22,24.3
2022-09-23,23.2
2022-09-24,22.5
2022-09-25,22.4
2022-09-26,22.7
2022-09-27,22.6
2022-09-28,22.5
2022-09-29,21.8
2022-09-30,21.4
2022-10-01,21.1
2022-10-02,20.6
2022-10-03,16.5
2022-10-04,12.6
2022-10-05,12.7
2022-10-06,12.8
2022-10-07,13.2
2022-10-08,12.7
2022-10-09,12.8
2022-10-10,12.9
2022-10-11,12.8
2022-10-12,12.8
2022-10-13,14.5
2022-10-14,15
2022-10-15,15.2
2022-10-16,15.7
2022-10-17,16
2022-10-18,16.2
2022-10-19,16.4
2022-10-20,17.1
2022-10-21,17.7
2022-10-22,18
2022-10-23,18.4
2022-10-24,18.6
2022-10-25,18.6
2022-10-26,18.7
2022-10-27,18.9
2022-10-28,18.9
2022-10-29,18.7
2022-10-30,18.6
2022-10-31,18.4
2022-11-01,18.3
2022-11-02,15.7
2022-11-03,12.9
2022-11-04,12.6
2022-11-05,12.4
2022-11-06,13
2022-11-07,12.9
2022-11-08,13
2022-11-09,12.7
2022-11-10,12.4
2022-11-11,12.4
2022-11-12,12.4
2022-11-13,12.2
2022-11-14,11.8
2022-11-15,10.4
2022-11-16,8.61
2022-11-17,8.44
2022-11-18,8.55
2022-11-19,8.3
2022-11-20,8.44
2022-11-21,8.25
2022-11-22,8.27
2022-11-23,7.46
2022-11-24,6.65
2022-11-25,6.88
2022-11-26,6.97
2022-11-27,7.3
2022-11-28,7.81
2022-11-29,7.9
2022-11-30,8.45
2022-12-01,9.65
2022-12-02,10.3
2022-12-03,11.2
2022-12-04,12.3
2022-12-05,13
2022-12-06,13.9
2022-12-07,19
2022-12-08,28.1
2022-12-09,27.7
2022-12-10,26.7
2022-12-11,25.9
2022-12-12,25.1
2022-12-13,24.2
2022-12-14,23.5
2022-12-15,22.9
2022-12-16,23.1
2022-12-17,22.6
2022-12-18,22.3
2022-12-19,22.2
2022-12-20,26.1
2022-12-21,29.4
2022-12-22,28.7
2022-12-23,27.6
2022-12-24,28
2022-12-25,29.7
2022-12-26,28.7
2022-12-27,28.1
2022-12-28,27.8
2022-12-29,27.2
2022-12-30,31.3
2022-12-31,36.5
2023-01-01,37
2023-01-02,37.3
2023-01-03,37.8
2023-01-04,38.7
2023-01-05,44.3
2023-01-06,47.4
2023-01-07,48
2023-01-08,47.6
2023-01-09,47.2
2023-01-10,46.7
2023-01-11,45.8
2023-01-12,45.3
2023-01-13,44.7
2023-01-14,43
2023-01-15,41.8
2023-01-16,40.9
2023-01-17,40.2
2023-01-18,39.4
2023-01-19,38.6
2023-01-20,38.9
2023-01-21,39.8
2023-01-22,39
2023-01-23,38.4
2023-01-24,37.7
2023-01-25,37.1
2023-01-26,36.5
2023-01-27,35.5
2023-01-28,34.8
2023-01-29,34.4
2023-01-30,33.6
2023-01-31,32.6
2023-02-01,31.6
2023-02-02,31
2023-02-03,30.4
2023-02-04,29.6
2023-02-05,28.7
2023-02-06,28.1
2023-02-07,27.5
2023-02-08,28.3
2023-02-09,30.2
2023-02-10,29.8
2023-02-11,29.5
2023-02-12,29
2023-02-13,28.3
2023-02-14,27.8
2023-02-15,27.4
2023-02-16,31.4
2023-02-17,34.8
2023-02-18,33.7
2023-02-19,32.8
2023-02-20,31.9
2023-02-21,31.1
2023-02-22,30.6
2023-02-23,30.3
2023-02-24,29.4
2023-02-25,28.7
2023-02-26,27.8
2023-02-27,27.3
2023-02-28,26.8
2023-03-01,31.5
2023-03-02,36.1
2023-03-03,34.6
2023-03-04,33.8
2023-03-05,32.4
2023-03-06,33.8
2023-03-07,36.6
2023-03-08,34.9
2023-03-09,29.3
2023-03-10,21.6
2023-03-11,21.1
2023-03-12,20.7
2023-03-13,20.5
2023-03-14,20.3
2023-03-15,20.7
2023-03-16,21.5
2023-03-17,21.7
2023-03-18,22.1
2023-03-19,22.3
2023-03-20,22.2
2023-03-21,22.2
2023-03-22,21.9
2023-03-23,21.8
2023-03-24,21.9
2023-03-25,22.4
2023-03-26,23.2
2023-03-27,23.9
2023-03-28,28.1
2023-03-29,34.8
2023-03-30,38.8
2023-03-31,38.1
2023-04-01,38.6
2023-04-02,38.5
2023-04-03,38.6
2023-04-04,39
2023-04-05,42.5
2023-04-06,49.3
2023-04-07,55.2
2023-04-08,60.5
2023-04-09,64.4
2023-04-10,67.3
2023-04-11,71.1
2023-04-12,77.5
2023-04-13,84.4
2023-04-14,92.2
2023-04-15,100
2023-04-16,107
2023-04-17,115
2023-04-18,123
2023-04-19,128
2023-04-20,130
2023-04-21,130
2023-04-22,130
2023-04-23,129
2023-04-24,126
2023-04-25,114
2023-04-26,102
2023-04-27,99.1
2023-04-28,91.1
2023-04-29,85.1
2023-04-30,84.1
2023-05-01,88
2023-05-02,91.7
2023-05-03,94.4
2023-05-04,95.7
2023-05-05,96
2023-05-06,95.1
2023-05-07,93.5
2023-05-08,91.3
2023-05-09,88.4
2023-05-10,84.9
2023-05-11,71.3
2023-05-12,52.3
2023-05-13,50.8
2023-05-14,49.2
2023-05-15,47.2
2023-05-16,32.7
2023-05-17,18.9
2023-05-18,13.3
2023-05-19,8.95
2023-05-20,10.1
2023-05-21,10.9
2023-05-22,12
2023-05-23,24.6
2023-05-24,46.3
2023-05-25,48.9
2023-05-26,47.8
2023-05-27,46.7
2023-05-28,45.5
2023-05-29,44.4
2023-05-30,36.1
2023-05-31,28
2023-06-01,27.2
2023-06-02,26.7
2023-06-03,26.4
2023-06-04,25.3
2023-06-05,19.8
2023-06-06,9.66
2023-06-07,9.49
2023-06-08,9.35
2023-06-09,9.34
2023-06-10,9.24
2023-06-11,9.19
2023-06-12,10
2023-06-13,12.8
2023-06-14,23.8
2023-06-15,36.7
2023-06-16,41.3
2023-06-17,44
2023-06-18,42.7
2023-06-19,35.1
2023-06-20,26.2
2023-06-21,25.9
2023-06-22,23.4
2023-06-23,19.8
2023-06-24,19.6
2023-06-25,19.3
2023-06-26,19.4
2023-06-27,20.4
2023-06-28,24
2023-06-29,27.8
2023-06-30,27.8
2023-07-01,27.5
2023-07-02,27.4
2023-07-03,27.1
2023-07-04,26.7
2023-07-05,26.2
2023-07-06,20.8
2023-07-07,15.5
2023-07-08,15.3
2023-07-09,15.1
2023-07-10,14.7
2023-07-11,10.5
2023-07-12,7.1
2023-07-13,9.6
2023-07-14,11.8
2023-07-15,13.2
2023-07-16,15.6
2023-07-17,25.6
2023-07-18,43.7
2023-07-19,45.5
2023-07-20,44.6
2023-07-21,44.4
2023-07-22,43.2
2023-07-23,42.1
2023-07-24,41
2023-07-25,40.1
2023-07-26,39.2
2023-07-27,39
2023-07-28,31.5
2023-07-29,25.6
2023-07-30,24.9
2023-07-31,24.7
2023-08-01,14.8
2023-08-02,8
2023-08-03,9.72
2023-08-04,10.2
2023-08-05,10.1
2023-08-06,9.74
2023-08-07,10.3
2023-08-08,16.5
2023-08-09,29.6
2023-08-10,35.6
2023-08-11,35.3
2023-08-12,36.3
2023-08-13,36.8
2023-08-14,36.9
2023-08-15,40.3
2023-08-16,42.4
2023-08-17,41.8
2023-08-18,42.7
2023-08-19,42.1
2023-08-20,41.3
2023-08-21,40.8
2023-08-22,39.2
2023-08-23,37.9
2023-08-24,36.6
2023-08-25,29.6
2023-08-26,21.3
2023-08-27,20.6
2023-08-28,19.9
2023-08-29,19.5
2023-08-30,20.7
2023-08-31,17.7
2023-09-01,15.3
2023-09-02,14.8
2023-09-03,14.7
2023-09-04,14.6
2023-09-05,14.4
2023-09-06,14.1
2023-09-07,13.9
2023-09-08,17.1
2023-09-09,19
2023-09-10,18.4
2023-09-11,17.7
2023-09-12,17.9
2023-09-13,17.7
2023-09-14,17.2
2023-09-15,14.3
2023-09-16,11.6
2023-09-17,11.8
2023-09-18,12.2
2023-09-19,12.1
2023-09-20,12
2023-09-21,11.9
2023-09-22,11.8
2023-09-23,11.7
2023-09-24,11.6
2023-09-25,11.5
2023-09-26,11.2
2023-09-27,11.1
2023-09-28,10.9
2023-09-29,10.8
2023-09-30,10.7
2023-10-01,10.5
2023-10-02,10.4
2023-10-03,11.5
2023-10-04,13
2023-10-05,12.8
2023-10-06,16.7
2023-10-07,21.9
2023-10-08,21.5
2023-10-09,21.5
2023-10-10,22.3
2023-10-11,22.9
2023-10-12,23.3
2023-10-13,23.3
2023-10-14,23.4
2023-10-15,22.9
2023-10-16,22.6
2023-10-17,16.8
2023-10-18,8.42
2023-10-19,8.36
2023-10-20,8.62
2023-10-21,9.04
2023-10-22,9.04
2023-10-23,8.84
2023-10-24,8.88
2023-10-25,8.92
2023-10-26,9.13
2023-10-27,9.51
2023-10-28,10.1
2023-10-29,10.4
2023-10-30,10.7
2023-10-31,11
2023-11-01,15.7
2023-11-02,19
2023-11-03,16.2
2023-11-04,16.7
2023-11-05,16.9
2023-11-06,17
2023-11-07,17.8
2023-11-08,18
2023-11-09,18.7
2023-11-10,19.1
2023-11-11,19.6
2023-11-12,19.8
2023-11-13,19.9
2023-11-14,20.1
2023-11-15,20.1
2023-11-16,20.3
2023-11-17,20.6
2023-11-18,21.1
2023-11-19,21.5
2023-11-20,21.6
2023-11-21,21.9
2023-11-22,23.7
2023-11-23,24.9
2023-11-24,24.7
2023-11-25,24.1
2023-11-26,24.2
2023-11-27,24.4
2023-11-28,24.5
2023-11-29,24
2023-11-30,23.7
2023-12-01,23.5
2023-12-02,23.4
2023-12-03,23
2023-12-04,22.5
2023-12-05,22
2023-12-06,21.6
2023-12-07,21.2
2023-12-08,20.8
2023-12-09,20.2
2023-12-10,20.2
2023-12-11,20.3
2023-12-12,19.9
2023-12-13,20.1
2023-12-14,19.7
2023-12-15,19.5
2023-12-16,19.6
2023-12-17,19.7
2023-12-18,20.7
2023-12-19,21.2
2023-12-20,21.4
2023-12-21,24.2
2023-12-22,30.1
2023-12-23,33
2023-12-24,32.4
2023-12-25,31.9
2023-12-26,31.4
2023-12-27,35
2023-12-28,38.7
2023-12-29,38.1
2023-12-30,37.5
2023-12-31,36.7
2024-01-01,35.9
2024-01-02,34.7
2024-01-03,34.3
2024-01-04,33.9
2024-01-05,29.4
2024-01-06,25.4
2024-01-07,24.9
2024-01-08,24.5
2024-01-09,24.9
2024-01-10,25.8
2024-01-11,26
2024-01-12,28.2
2024-01-13,31.6
2024-01-14,31.7
2024-01-15,31.2
2024-01-16,30.9
2024-01-17,30.4
2024-01-18,30.7
2024-01-19,30.3
2024-01-20,29.4
2024-01-21,28.8
2024-01-22,28.2
2024-01-23,27.9
2024-01-24,27.7
2024-01-25,27.4
2024-01-26,26.9
2024-01-27,26.2
2024-01-28,25.8
2024-01-29,25.2
2024-01-30,24.8
2024-01-31,24.1
2024-02-01,23.8
2024-02-02,23.6
2024-02-03,22.9
2024-02-04,22.5
2024-02-05,22.1
2024-02-06,21.6
2024-02-07,21.2
2024-02-08,20.9
2024-02-09,20.5
2024-02-10,20.3
2024-02-11,20
2024-02-12,19.9
2024-02-13,19.7
2024-02-14,19.3
2024-02-15,19.2
2024-02-16,19.3
2024-02-17,19
2024-02-18,19.2
2024-02-19,19.4
2024-02-20,22.3
2024-02-21,26.6
2024-02-22,25.8
2024-02-23,29.3
2024-02-24,33.7
2024-02-25,32.1
2024-02-26,30.7
2024-02-27,29.6
2024-02-28,29
2024-02-29,28.8
2024-03-01,31.3
2024-03-02,35.2
2024-03-03,34.3
2024-03-04,33.8
2024-03-05,35.3
2024-03-06,38.4
2024-03-07,38.7
2024-03-08,39.1
2024-03-09,42
2024-03-10,37.4
2024-03-11,30
2024-03-12,30.1
2024-03-13,31.8
2024-03-14,27.7
2024-03-15,22.5
2024-03-16,23.5
2024-03-17,24.2
2024-03-18,25
2024-03-19,25.3
2024-03-20,18.7
2024-03-21,13
2024-03-22,13.7
2024-03-23,14.4
2024-03-24,14.9
2024-03-25,12.6
2024-03-26,8.27
2024-03-27,9.38
2024-03-28,10.1
2024-03-29,10.9
2024-03-30,11.6
2024-03-31,12.1
2024-04-01,12.6
2024-04-02,13.1
2024-04-03,14.1
2024-04-04,21.6
2024-04-05,30.8
2024-04-06,30.6
2024-04-07,30.1
2024-04-08,29.8
2024-04-09,29.9
2024-04-10,30.3
2024-04-11,35.5
2024-04-12,44
2024-04-13,49.3
2024-04-14,52.3
2024-04-15,53.8
2024-04-16,54.7
2024-04-17,55.3
2024-04-18,55.9
2024-04-19,56.2
2024-04-20,56.1
2024-04-21,55.7
2024-04-22,55.2
2024-04-23,54.2
2024-04-24,55.6
2024-04-25,56.2
2024-04-26,54.6
2024-04-27,53.2
2024-04-28,52.4
2024-04-29,49.7
2024-04-30,45.5
2024-05-01,45.1
2024-05-02,42
2024-05-03,39.8
2024-05-04,39.4
2024-05-05,38.7
2024-05-06,38.1
2024-05-07,31.7
2024-05-08,27.9
2024-05-09,28.9
2024-05-10,29
2024-05-11,29
2024-05-12,29
2024-05-13,28.7
2024-05-14,28.6
2024-05-15,28.5
2024-05-16,27.8
2024-05-17,24.2
2024-05-18,18.4
2024-05-19,17.9
2024-05-20,17.7
2024-05-21,17.8
2024-05-22,17.9
2024-05-23,18.2
2024-05-24,18.2
2024-05-25,18.2
2024-05-26,18
2024-05-27,19
2024-05-28,21.4
2024-05-29,24.4
2024-05-30,25.8
2024-05-31,20.2
2024-06-01,14
2024-06-02,13.8
2024-06-03,13.7
2024-06-04,13.5
2024-06-05,13.2
2024-06-06,12.7
2024-06-07,8.52
2024-06-08,5.2
2024-06-09,5.22
2024-06-10,5.59
2024-06-11,5.59
2024-06-12,5.74
2024-06-13,5.92
2024-06-14,6.1
2024-06-15,6.29
2024-06-16,6.49
2024-06-17,6.7
2024-06-18,11.2
2024-06-19,14.9
2024-06-20,14.7
2024-06-21,14.9
2024-06-22,15.3
2024-06-23,21.5
2024-06-24,33
2024-06-25,48.8
2024-06-26,53.7
2024-06-27,53.4
2024-06-28,52.1
2024-06-29,51.3
2024-06-30,51.3
2024-07-01,50
2024-07-02,48.9
2024-07-03,47.6
2024-07-04,47.2
2024-07-05,39.1
2024-07-06,33.8
2024-07-07,33
2024-07-08,32.1
2024-07-09,31.2
2024-07-10,36.6
2024-07-11,36.8
2024-07-12,30.6
2024-07-13,24.5
2024-07-14,24.1
2024-07-15,24.2
2024-07-16,24.3
