date,tempC
2022-09-23,19.61
2022-09-24,18.823
2022-09-25,18.53
2022-09-26,18.043
2022-09-27,17.45
2022-09-28,17.279
2022-09-29,17.022
2022-09-30,17.546
2022-10-01,17.498
2022-10-02,17.332
2022-10-03,17.093
2022-10-04,16.909
2022-10-05,16.734
2022-10-06,16.486
2022-10-07,16.422
2022-10-08,15.629999999999999
2022-10-09,15.190999999999999
2022-10-10,14.982
2022-10-11,14.812
2022-10-12,15.014
2022-10-13,14.988999999999999
2022-10-14,14.486
2022-10-15,14.634
2022-10-16,14.531
2022-10-17,13.5
2022-10-18,13.439
2022-10-19,13.163
2022-10-20,12.747
2022-10-21,12.177999999999999
2022-10-22,12.57
2022-10-23,12.727
2022-10-24,13.28
2022-10-25,12.672
2022-10-26,12.576
2022-10-27,12.573
2022-10-28,12.382
2022-10-29,12.339
2022-10-30,12.153
2022-10-31,12.148
2022-11-01,12.056
2022-11-02,11.674999999999999
2022-11-03,11.455
2022-11-04,11.411
2022-11-05,11.706999999999999
